89133 William R. King   United States
89141 John C. Breckinridge   UNITED STATES
26542 Ruth Benedict   UNITED STATES
89160 Henry Wilson   UNITED STATES
26581 Robert Moog   UNITED STATES
89170 Thomas A. Hendricks   UNITED STATES
89182 Levi P. Morton   UNITED STATES
89204 Liu Shaoqi   China
89265 Jean-Claude Van Damme   BELGIUM
89319 Antigonus I Monophthalmus   Greece
89323 Perseus of Macedon   Unknown
89326 Michael Curtiz   Hungary
89337 Carl Michael Bellman   SWEDEN
89339 Ingvar Carlsson   Sweden
89340 Bridget of Sweden   SWEDEN
89446 Chow Yun-Fat   
89530 Harold Pinter   United Kingdom
89644 Patsy Cline   United States
89728 Akhenaten   Egypt
89753 Alain Resnais   France
89771 Paul Morphy   United States
89821 Ahmad ibn Fadlan   Unknown
89859 Aratus   Turkey
89889 Vitus   ITALY
400293 Tony Levin   UNITED STATES
90007 Filippo Brunelleschi   ITALY
90050 Nefertiti   Egypt
26683 Stanley Kubrick   UNITED STATES
90142 Moshe Dayan   Israel
90239 John Candy   CANADA
90447 François-André Danican Philidor   FRANCE
90472 Rosalind Franklin   United Kingdom
90625 Basho   Japan
26822 Steve Reich   UNITED STATES
90692 Emmanuel Lévinas   LITHUANIA
90700 Errico Malatesta   ITALY
90843 Manco Capac   Unknown
91084 Guy Ritchie   United Kingdom
91161 Andrey Kolmogorov   Russia
91345 Charles Aznavour   FRANCE
91452 John B. Watson   United States
91751 Jacques Brel   BELGIUM
92175 Ann Radcliffe   UNITED KINGDOM
92197 Art Clokey   UNITED STATES
92201 Charles W. Fairbanks   UNITED STATES
27611 Sarah Michelle Gellar   UNITED STATES
92211 Charles G. Dawes   United States
92213 Charles Curtis   UNITED STATES
92217 John Nance Garner   United States
92218 Francisco de Orellana   SPAIN
92220 Henry A. Wallace   UNITED STATES
92221 Alben W. Barkley   UNITED STATES
92223 Arsinoe III of Egypt   Unknown
92224 Cleopatra I of Egypt   Unknown
92225 Ptolemy VI Philometor   Unknown
92226 Cleopatra II of Egypt   Unknown
92228 Seleucus III Ceraunus   Unknown
92230 Antiochus VI Dionysus   Unknown
92232 Diodotus Tryphon   Unknown
92289 Hilary Swank   UNITED STATES
92302 Władysław I the Elbow-high   Poland
92343 Hattie McDaniel   UNITED STATES
92418 Nils Gustaf Dalén   Sweden
92459 Antiochus IV Epiphanes   Unknown
92550 Omar Khayyám   Iran
92733 Albert Abraham Michelson   POLAND
92886 Jacques Rogge   BELGIUM
92931 Jean-Bédel Bokassa   CENTRAL AFRICAN REPUBLIC
93085 Johann Heinrich Lambert   France
93459 Karl Weierstrass   GERMANY
93506 Artaxerxes II of Persia   Unknown
93548 Edgar F. Codd   United Kingdom
93560 Reese Witherspoon   UNITED STATES
27628 Stanley Milgram   UNITED STATES
93754 Nigel Hawthorne   UNITED KINGDOM
93759 SIR Richard Branson   UNITED KINGDOM
93783 Arvo Pärt   Estonia
93809 Hamilcar Barca   Tunisia
93813 César Vallejo   Peru
93815 Athanasius Kircher   Germany
93943 Bessus   Unknown
94111 Leonidas I   Greece
551643 David Carradine   UNITED STATES
95176 Lev Vygotsky   BELARUS
95184 Hannah Arendt   GERMANY
95185 Frantz Fanon   France
95274 Jean Piaget   SWITZERLAND
95359 Alexis I of Russia   Russia
95410 Nusrat Fateh Ali Khan   PAKISTAN
95429 Bonaventure   ITALY
95477 Upton Sinclair, Jr.   UNITED STATES
95871 Jiang Zemin   China
96495 Ian Paisley   UNITED KINGDOM
30535 Theodore Roosevelt   UNITED STATES
97060 Ugo Foscolo   Greece
97080 Callimachus   Libya
97092 Quintilian   SPAIN
97103 Martial   Spain
31341 Tupac Shakur   United States
97509 Michael Collins   Ireland
97666 Michael Collins   Italy
97778 Slash   UNITED KINGDOM
97787 Fred Zinnemann   Austria
97803 Jamie Lynn Spears   UNITED STATES
97805 Isaac Barrow   UNITED KINGDOM
97817 Carl Nielsen   DENMARK
98050 Ruud Lubbers   NETHERLANDS
98056 Willem Drees   NETHERLANDS
98258 Haakon, Crown Prince of Norway   NORWAY
98262 Queen Sonja of Norway   NORWAY
98367 Antisthenes   Greece
98377 Prodicus   Unknown
98394 Gorgias   Italy
98409 Theophrastus   Greece
98419 Jerry Lee Lewis   UNITED STATES
98439 Abdullah Öcalan   TURKEY
98543 Syngman Rhee   North Korea
98568 Pope John XIII   ITALY
98607 Kristin Kreuk   CANADA
98637 Roh Tae-woo   South Korea
98676 Andrei Chikatilo   Ukraine
98912 János Bolyai   ROMANIA
98969 Felipe, Prince of Asturias   Spain
99019 Rex Harrison   UNITED KINGDOM
99328 Luiz Inácio Lula da Silva   BRAZIL
99340 Sergei Rachmaninoff   Russia
99425 Diodorus Siculus   ITALY
99598 Qin Shi Huang   China
99613 Frederick II of Prussia   Germany
99614 Paul Claudel   FRANCE
99636 Christoph Willibald Gluck   GERMANY
99647 Vladimir Kramnik   Russia
99812 William Fox Talbot   UNITED KINGDOM
32901 Woody Allen   UNITED STATES
99959 Johnny Carson   UNITED STATES
99993 Bertrand Delanoë   TUNISIA
100031 Federico García Lorca   SPAIN
100041 Sargon II   Unknown
100078 Philip V of Macedon   Greece
100097 Damon Albarn   UNITED KINGDOM
100127 Florence Nightingale   ITALY
100131 Prince Claus of the Netherlands   Germany
100156 Ravi Shankar   India
100224 Stefan Zweig   AUSTRIA
100384 Willem-Alexander, Prince of Orange   Netherlands
100397 Josemaría Escrivá de Balaguer   SPAIN
100405 Robert Plant   UNITED KINGDOM
100434 Hua Guofeng   China
100622 Theodor Storm   Germany
100679 Marcus Claudius Marcellus   Unknown
100691 Paul Anka   Canada
33726 Washington Irving   UNITED STATES
100936 Frank Oz   UNITED KINGDOM
100938 Michael Ende   GERMANY
101136 Riccardo Giacconi   ITALY
101174 Daniel McFadden   UNITED STATES
101175 Robert Lucas, Jr.   UNITED STATES
101200 Pieter van den Hoogenband   NETHERLANDS
101318 Isabelle Adjani   France
19373302 Christina Applegate   UNITED STATES
101407 Kenneth Branagh   UNITED KINGDOM
101411 Arrian   Turkey
101545 Mira Furlan   CROATIA
101631 Yukio Mishima   JAPAN
101730 Atal Bihari Vajpayee   India
101731 K. R. Narayanan   India
101827 Joschka Fischer   Germany
101865 Jacques Prévert   FRANCE
101883 Abd al-Malik   SAUDI ARABIA
102036 Giorgio Vasari   ITALY
102054 Antonio da Correggio   ITALY
102058 Dionysius Exiguus   Romania
33905 Wallace Shawn   UNITED STATES
102096 Jimmy Page   United Kingdom
102229 Gustav Vigeland   NORWAY
102274 Princess Máxima of the Netherlands   Argentina
102298 Wilhelmina of the Netherlands   Netherlands
102300 Thomas Eakins   UNITED STATES
102338 Henry Cavendish   FRANCE
102345 Mustafa II   Turkey
102354 Papias   Unknown
102467 John Hughes   UNITED STATES
102567 John Forbes Nash   United States
102574 Robert Bresson   France
102577 Claude Chabrol   France
33974 Will Eisner   UNITED STATES
102685 Tina Fey   United States
39034 Robert Oppenheimer   UNITED STATES
102739 George Armstrong Custer   United States
402435 William Forsyth Sharpe   UNITED STATES
102910 Steve Martin   United States
102958 Roger Wolcott Sperry   UNITED STATES
102989 Alfons Mucha   CZECH REPUBLIC
258775 John Dos Passos   UNITED STATES
103020 William Hogarth   UNITED KINGDOM
103063 Mike Myers   Canada
103139 Morrissey   United Kingdom
103152 John Everett Millais   UNITED KINGDOM
103156 Julius Streicher   Germany
103251 Francesco Cavalli   ITALY
103321 Hans Sloane   UNITED KINGDOM
103360 Benito Juárez   MEXICO
103362 Diego Rivera   MEXICO
103939 Francis Picabia   France
104462 Gustav IV Adolf of Sweden   Sweden
39762 Norman Rockwell   UNITED STATES
104641 Heinrich Heine   GERMANY
104650 Oscar II of Sweden   Sweden
104658 Gustaf V of Sweden   Sweden
104743 Carl XVI Gustaf of Sweden   Sweden
104784 Charles XIII of Sweden   SWEDEN
104836 Adolf Frederick of Sweden   GERMANY
104938 Ulrika Eleonora, Queen of Sweden   Sweden
104940 Danny DeVito   United States
104942 Charles X Gustav of Sweden   SWEDEN
104943 Charles XI of Sweden   Sweden
104944 Charles XII of Sweden   Sweden
104955 Eric XIV of Sweden   Sweden
104960 John III of Sweden   Sweden
41906 Al Pacino   United States
105060 Henry Morgan   UNITED KINGDOM
105311 Imre Kertész   HUNGARY
105329 Jean Renoir   France
105373 John Singer Sargent   ITALY
105389 Jeff Beck   UNITED KINGDOM
105407 Rod Stewart   UNITED KINGDOM
105436 Bryan Ferry   UNITED KINGDOM
105439 Danny Boyle   UNITED KINGDOM
105587 Sofia Kovalevskaya   Russia
105825 Dorothy Crowfoot Hodgkin   EGYPT
42178 Éamon de Valera   UNITED STATES
105931 Lady Godiva   United Kingdom
105949 Al-Mansur   Unknown
105961 Dési Bouterse   Suriname
105962 Bud Abbott   United States
105992 Chilperic I   France
105994 Clotaire I   FRANCE
105998 Pär Lagerkvist   SWEDEN
105999 Clotaire III   Unknown
106002 Childebert I   FRANCE
106003 Childebert II   Unknown
106014 Auguste Piccard   SWITZERLAND
408288 Douglass North   UNITED STATES
106342 Childeric II   Unknown
106343 Gustav Heinemann   Germany
106345 Childeric III   Unknown
106358 Johnny Hallyday   FRANCE
106393 Queen Silvia of Sweden   Germany
106405 Emil Jannings   SWITZERLAND
106413 Youssou N'Dour   SENEGAL
106493 Charles, duc d'Orléans   FRANCE
106540 Georg Simmel   GERMANY
109275 Pierre Bourdieu   France
112282 Max Stirner   Germany
708892 Jason Lee   UNITED STATES
113070 Pontius Pilate   Italy
2456471 M. Shadows   UNITED STATES
113093 Djoser   Unknown
113152 Carus   France
2472420 Synyster Gates   UNITED STATES
113158 Nancy Cartwright   UNITED STATES
43331 Barbara Stanwyck   UNITED STATES
113292 Carloman of France   Unknown
113293 Desiderius   Unknown
113297 Odo, Count of Paris   Unknown
113518 Myron Scholes   CANADA
113565 John Constable   UNITED KINGDOM
113616 Roland   Unknown
113617 Ahmed Zewail   EGYPT
2777824 The Rev   UNITED STATES
114057 Matthew Arnold   UNITED KINGDOM
118385 Max Euwe   NETHERLANDS
118449 William Holman Hunt   United Kingdom
118697 Herostratus   Unknown
121728 Claude Joseph Rouget de Lisle   FRANCE
123612 John Rawls   UNITED STATES
123998 The Edge   UNITED KINGDOM
124011 Adam Clayton   UNITED KINGDOM
43927 Billy Joel   UNITED STATES
124024 Larry Mullen, Jr.   Ireland
125195 Sophie, The Countess of Wessex   United Kingdom
125209 Prince Edward, Earl of Wessex   United Kingdom
125231 Anne, Princess Royal   United Kingdom
125248 Charles, Prince of Wales   United Kingdom
125267 Prince Andrew, Duke of York   United Kingdom
125307 Gregory Palamas   Turkey
125311 Stuart Sutcliffe   UNITED KINGDOM
125686 Robert I of France   FRANCE
126090 Elizabeth Báthory   Hungary
127657 Mark Rothko   Latvia
127660 Hans Frank   GERMANY
128171 Mike Hawthorn   UNITED KINGDOM
128422 Thomas Carlyle   UNITED KINGDOM
129194 Brian Epstein   UNITED KINGDOM
129205 Paul Martin   Canada
129237 Donald Sutherland   CANADA
130715 Paul Giamatti   UNITED STATES
131222 Richie Sambora   United States
132471 Auguste Comte   France
132730 William III of the Netherlands   BELGIUM
132809 Leoš Janáček   CZECH REPUBLIC
133249 Madeleine Albright   Czech Republic
133392 Johann Strauss II   Austria
133410 Johann Strauss I   Austria
136763 Ingvar Kamprad   SWEDEN
137007 Paul Kruger   South Africa
137109 Lal Bahadur Shastri   India
137241 Yasujiro Ozu   Japan
137264 Mikhail Saltykov-Shchedrin   Russia
137473 Maximus the Confessor   Turkey
138483 Richard Harris   IRELAND
139098 Toshiro Mifune   China
139177 Nikolai Gogol   UKRAINE
140308 Alice Cooper   UNITED STATES
140367 Tadeusz Kościuszko   Poland
140422 Bedřich Smetana   CZECH REPUBLIC
140475 Khosrau I   Iran
140484 Kavadh I   Unknown
140488 Khosrau II   IRAQ
140489 Hormizd I   Unknown
140497 Peroz I   Unknown
140526 Maria Göppert-Mayer   POLAND
140638 Tokugawa Yoshinobu   Japan
140639 El Greco   Greece
140651 Pyrrho   Greece
140675 Yazdegerd II   Unknown
140676 Yazdegerd I   Unknown
140677 Yazdgerd III   Iran
140679 Bahram I   Unknown
140680 Bahram II   Unknown
140683 Agathias   Unknown
140698 Bahram V   Unknown
140700 Shapur I   Iran
140702 Shapur II   Iran
140703 Shapur III   Unknown
140706 Ardashir II   Unknown
140709 Giorgione   Italy
140714 Gordian III   ITALY
140716 Gordian I   Turkey
140718 Gordian II   ITALY
140726 Narseh   Unknown
140752 Rudolf Virchow   POLAND
140757 Francesco Redi   ITALY
140824 Ronald Fisher   United Kingdom
140839 Sviatoslav Richter   Ukraine
140955 Cai Lun   China
141013 Arthur de Gobineau   France
141030 Oriana Fallaci   ITALY
141829 Henryk Górecki   POLAND
49894 Kenneth Arrow   UNITED STATES
141840 Anthemius   Turkey
141841 Arthur Honegger   FRANCE
141849 Charles-Marie Widor   FRANCE
141875 Constantius III   Serbia
141931 J. M. Barrie   UNITED KINGDOM
141986 Toussaint Louverture   France
142056 Madonna   UNITED STATES
142118 Enrico De Nicola   ITALY
142127 Nicetas Choniates   Turkey
21244303 Buckethead   UNITED STATES
142241 Gene Simmons   Israel
51298 Aaron Copland   UNITED STATES
142292 John Churchill, 1st Duke of Marlborough   United Kingdom
142429 Michael Psellos   Turkey
52274 Richard Rodgers   United States
142528 Jeffrey P. Bezos   UNITED STATES
142536 Peter Tosh   JAMAICA
54078 Robert Ludlum   UNITED STATES
54539 Eddie Murphy   UNITED STATES
142550 Yo-Yo Ma   FRANCE
142552 Jerry Yang   Taiwan
142576 Christian Morgenstern   GERMANY
142615 William Godwin   UNITED KINGDOM
142649 Douglas Haig, 1st Earl Haig   UNITED KINGDOM
142698 Lily Tomlin   UNITED STATES
142721 Ferdinand Marcos   PHILIPPINES
142809 Chester Bennington   UNITED STATES
142810 Joe Hahn   UNITED STATES
142918 Joseph Marie Jacquard   FRANCE
142992 William Baffin   UNITED KINGDOM
142996 Pyotr Bagration   Russia
143000 Nicéphore Niépce   France
143102 Saint Anne   Palestine
143142 Avitus   FRANCE
143160 Nino Rota   ITALY
143240 Robert Mundell   Canada
143331 Zeno of Elea   Italy
143363 Juan Ponce de León   SPAIN
143377 Ted Bundy   United States
143475 Paramahansa Yogananda   India
143605 Alexander Borodin   Russia
143691 Gaius Julius Hyginus   Unknown
143695 Tera Patrick   UNITED STATES
143705 Jaroslav Heyrovský   CZECH REPUBLIC
143712 Mily Balakirev   Russia
143745 Albert II of Belgium   Belgium
143794 Abraham ibn Ezra   SPAIN
143810 César Cui   LITHUANIA
143983 Eddie Izzard   United Kingdom
54985 Whoopi Goldberg   UNITED STATES
144026 Emilio Aguinaldo   PHILIPPINES
144040 Trent Reznor   United States
144110 Lucius Verus   ITALY
144123 Vladimir Horowitz   UKRAINE
236613 Tyra Banks   UNITED STATES
144163 Philip the Arab   Syria
57520 Yehudi Menuhin   UNITED STATES
144178 Sathya Sai Baba   India
144424 Baldwin I of Constantinople   Unknown
144434 Baldwin I of Jerusalem   The Netherlands
144439 Klemens von Metternich   GERMANY
144508 Francis Poulenc   FRANCE
144531 Ramesses III   Egypt
144682 Baldwin IV of Jerusalem   Unknown
144809 Brandy Norwood   UNITED STATES
144810 Basiliscus   Unknown
144811 Jovian   Serbia
144817 Alexej von Jawlensky   Russia
144829 Steve McQueen   United States
144835 Manuel I of Portugal   PORTUGAL
144848 Sinéad O'Connor   Ireland
144853 Dashiell Hammett   United States
144936 Jackie Chan   
145129 Giovanni Schiaparelli   ITALY
145236 Yves Saint-Laurent   ALGERIA
145255 György Ligeti   ROMANIA
145319 Subrahmanyan Chandrasekhar   Pakistan
145320 Isabelle Huppert   FRANCE
145325 Marlene Dietrich   Germany
145332 Pancho Villa   MEXICO
145422 Joe Biden   UNITED STATES
145432 Guy of Lusignan   CYPRUS
179331 Will Ferrell   UNITED STATES
31265743 Rebecca Black   UNITED STATES
145584 Dalida   Italy
145704 Jean-Baptiste Lamarck   France
145712 Les Paul   United States
145837 Julian Huxley   UNITED KINGDOM
145842 Andrew Huxley   UNITED KINGDOM
145930 Arthur Balfour   UNITED KINGDOM
145933 Guy Verhofstadt   BELGIUM
146039 Andreas Baader   GERMANY
146050 Dave Gahan   UNITED KINGDOM
58848 Fiona Apple   UNITED STATES
146213 Trebonianus Gallus   ITALY
146215 Aemilianus   TUNISIA
146365 Edmund Barton   Australia
146580 George Meade   Spain
146595 Olivier Messiaen   France
146607 Al-Ghazali   Iran
146638 Ayrton Senna   BRAZIL
146676 Peter Stormare   SWEDEN
146688 Patrick Hillery   IRELAND
146712 Mary McAleese   UNITED KINGDOM
146714 Max Schmeling   Germany
146780 Honoré Gabriel Riqueti, comte de Mirabeau   France
146803 Leif Ericson   Iceland
146811 Jean-Baptiste Colbert   FRANCE
146843 Philip III of Spain   Spain
261259 Kim Novak   UNITED STATES
146981 David Oistrakh   Ukraine
147041 Manu Ginóbili   Argentina
147063 Richard Simmons   UNITED STATES
147073 Little Richard   UNITED STATES
147079 John Searle   UNITED STATES
147123 John III of Portugal   Portugal
147145 John II of Portugal   Portugal
147149 Stéphane Grappelli   FRANCE
147174 Robert Ley   Germany
147183 Zhao Ziyang   China
147187 Christian Dior   FRANCE
147219 Philip the Apostle   Israel
147237 Laurent Gbagbo   Ivory Coast
147301 Nancy Pelosi   UNITED STATES
147311 Ray Charles   UNITED STATES
147321 Fats Domino   UNITED STATES
147338 Ernst Ruska   GERMANY
147343 Sam Cooke   UNITED STATES
275355 Frances McDormand   UNITED STATES
337629 Pat Morita   UNITED STATES
147367 Aretha Franklin   UNITED STATES
147368 Shirley MacLaine   UNITED STATES
147429 Ian Thorpe   AUSTRALIA
147490 Hugo Wolf   Slovenia
147546 Sid Meier   UNITED STATES
147639 Wallia   Unknown
147672 Simon Pegg   UNITED KINGDOM
147687 Stevie Wonder   UNITED STATES
147711 Dusty Springfield   United Kingdom
147719 Paolo Maldini   ITALY
147726 Shaquille O'Neal   UNITED STATES
147749 Herennius Etruscus   Serbia
147751 Hostilian   Serbia
147831 Tomáš Masaryk   CZECH REPUBLIC
147840 Galeazzo Ciano   ITALY
147855 Pope Benedict XV   ITALY
147858 Pope Pius XI   ITALY
147859 Pope Pius VIII   ITALY
147863 Joe Louis   UNITED STATES
147872 George Clinton   United States
147873 Michelle Yeoh   MALAYSIA
147958 Robert II of Scotland   UNITED KINGDOM
147959 Robert III of Scotland   United Kingdom
147969 David II of Scotland   United Kingdom
147976 David I of Scotland   UNITED KINGDOM
147982 Duncan I of Scotland   UNITED KINGDOM
147995 Marvin Gaye   United States
148000 Samson   Israel
148025 James III of Scotland   United Kingdom
148026 James II of Scotland   United Kingdom
148176 Yury of Moscow   Russia
148180 Ivan I of Russia   Russia
148181 Ivan V of Russia   Russia
148182 Simeon of Russia   Russia
148184 Ivan II of Russia   Russia
148185 Dmitry Donskoy   Russia
148189 Vasili I of Russia   Russia
